liveops_tot_teamup_text,"Play together to collect more candies for the Tricksies!

Open the chests at the end of the event."
liveops_tot_teamup_text_garden,"Play together to collect more magic drops for the Tricksies! Open the chests at the end of the event."
liveops_tot_teamup_title,"Wands unite!"
liveops_tot_title,"Tricksies Party"
liveops_tot_title_garden,"Tricksies Garden"
liveops_tot_welcome_text,"Collect candies for the Tricksies!"
liveops_tot_welcome_text_garden,"Collect magic drops for the Tricksies!"
liveops_tot_win_text,"Tricksies want to thank you with these treats!"
liveops_tot_win_text_garden,"Tricksies want to thank you with these prizes!"
liveops_treasureround_egp,"If you quit now you'll lose all the treasures!"
liveops_treasureround_egp_confirmation,"Are you sure? If you quit you'll lose the treasures!"
liveops_treasureround_failed,"Treasure Round failed!"
liveops_treasureround_lose,"Don't worry! I'm sure you'll get it next time!"
liveops_treasureround_soclose,"You're so close! If you quit now you'll lose the treasures!"
liveops_treasureround_tap_to_open,"Tap to open the chest!"
liveops_treasureround_title,"Treasure Round"
liveops_treasureround_tutorial,"Complete the level now, and for every Star you'll win a Treasure Chest!"
liveops_unlimited_flames,"Unlimited Flames"
liveops_winninganoffer_4tickets,"You did it!"
liveops_winninganoffer_info,"Hey sweetie! I can create a special discount for you!"
liveops_winninganoffer_info_button,"Got it!"
liveops_winninganoffer_info_text1,"Pass Hard Levels"
liveops_winninganoffer_info_text2,"Collect tickets"
liveops_winninganoffer_noconnection,"You have won a special offer! You need an Internet connection to get it."
liveops_winninganoffer_offer_discount,SAVING
liveops_winninganoffer_offer_text,"{0}, a reward for your hard work!"
liveops_winninganoffer_text3,"Claim your discount!"
liveops_winninganoffer_title,"{0}'s Offer"
liveops_womensday_lose,"This party ended, but there are others coming soon!"
liveops_womensday_narrative_1,"You mean our players designed these levels?"
liveops_womensday_narrative_2,"Exactly! 5 cool, strong women… just like me!"
liveops_womensday_narrative_3,"This was a real challenge!"
liveops_womensday_narrative_4,"That’s the way to celebrate Women’s Day!"
liveops_womensday_playmore,"Stay strong! You can play the saga levels while the flames are charging up."
liveops_womensday_title,"Women’s Day Celebration"
liveops_womensday_title_short,"Women’s Day"
liveops_womensday_welcome,"Be as strong as Stella and complete these 5 levels created with the help of our incredible players!"
liveops_womensday_win,"We made it! Stay strong, stay together!"
moon_chase_title,"Moon Chase"
piggy_timer_expires,"This offer expires!"
piggy_timer_expires_soon,"This offer expires soon!"
piggy_timer_last_chance,"Last chance to buy!"
popup_general_button_send_more_lives_in,"Send more lives in:"
popup_nativesharing_tot_text_garden,"Wicked! I have helped the Tricksies bloom in Bubble Witch 3 Saga!"
popup_playmore_pot_of_gold,"You can still play Pot of Gold and win amazing prizes."
popup_playmore_spookydance,"Keep playing to win more magical rewards!"
popup_playmore_spookydance2,"Out of Magic Flames? You can keep playing on the map!"
popup_playmore_text3,"You can still play Spooky Library and win amazing prizes!"
popup_playmore_text4,"Remember! You can keep playing while you get more Magic Flames!"
popup_playmore_text6,"You can still play Stella's Lab and win amazing prizes!"
popup_playmore_text_8,"You can still play Spooky Dance and win amazing prizes!"
popup_playmore_text_9,"You can still play the Players Party and win amazing prizes!"
