popup_chapters_name_episode512,"Hex Haven"
popup_chapters_name_episode513,"Moonlight Ritual"
popup_chapters_name_episode514,"Crystal Clash"
popup_chapters_name_episode515,"Shadow Showdown"
popup_chapters_name_episode516,"Sorcerer’s Gambit"
popup_chapters_name_episode517,"Bewitching Blizzard"
popup_chapters_name_episode518,"Bubble Curse"
popup_chapters_name_episode519,"Ancient Runes"
popup_chapters_name_episode52,"Plundering Purr"
popup_chapters_name_episode520,"Stella’s Quest"
popup_chapters_name_episode521,"Wilbur’s Trail"
popup_chapters_name_episode522,"Enchanted Echoes"
popup_chapters_name_episode523,"Magic Mirror"
popup_chapters_name_episode524,"Potion Puzzle"
popup_chapters_name_episode525,"Haunted Hollow"
popup_chapters_name_episode526,"Bubblewood Forest"
popup_chapters_name_episode527,"Celestial Stairs"
popup_chapters_name_episode528,"Mystic Moonlight"
popup_chapters_name_episode529,"Bewitched Bubbles"
popup_chapters_name_episode53,"Hectic Highlands"
popup_chapters_name_episode530,"Gloomy Grotto"
popup_chapters_name_episode531,"Wilbur’s Wonderland"
popup_chapters_name_episode532,"Spellbound Swamp"
popup_chapters_name_episode533,"Sorcery Summit"
popup_chapters_name_episode534,"Eldritch Echoes"
popup_chapters_name_episode535,"Witches’ Carnival"
popup_chapters_name_episode536,"Starry Spellbook"
popup_chapters_name_episode537,"Wilbur’s Cat-astrophe"
popup_chapters_name_episode538,"Misty Meadow"
popup_chapters_name_episode539,"Orb of Enchantment"
popup_chapters_name_episode54,"Seasonal Swamp"
popup_chapters_name_episode540,"Celestial Cauldron"
popup_chapters_name_episode541,"Stardust Storm"
popup_chapters_name_episode542,"Spectral Sorcery"
popup_chapters_name_episode543,"Glistening Glade"
popup_chapters_name_episode544,"Mystic Maze"
popup_chapters_name_episode545,"Broomstick Ride"
popup_chapters_name_episode546,"Moonbeam Magic"
popup_chapters_name_episode547,"Whispering Willows"
popup_chapters_name_episode548,"Stella’s Hideout"
popup_chapters_name_episode549,"Wilbur’s Manor"
popup_chapters_name_episode55,"Geo Gears"
popup_chapters_name_episode550,"Twilight Tangle"
popup_chapters_name_episode551,"Enchanted Isles"
popup_chapters_name_episode552,"Crimson Coven"
popup_chapters_name_episode553,"Cauldron Chaos"
popup_chapters_name_episode554,"Phantom’s Lair"
popup_chapters_name_episode555,"Dark Witch"
popup_chapters_name_episode556,"Nero’s Frenzy"
popup_chapters_name_episode557,"Gleaming Grotto"
popup_chapters_name_episode558,"Bewitching Brook"
popup_chapters_name_episode559,"Magic Mists"
popup_chapters_name_episode56,"Jumbo Jungle"
popup_chapters_name_episode560,"Wilbur’s Spell"
popup_chapters_name_episode561,"Lost Library"
popup_chapters_name_episode562,"Mystic Menagerie"
popup_chapters_name_episode563,"Celestial Coven"
popup_chapters_name_episode564,"Nero’s Trail"
popup_chapters_name_episode565,"Witchwood Wonders"
popup_chapters_name_episode566,"Crystal Caverns"
popup_chapters_name_episode567,"Arcane Archives"
popup_chapters_name_episode568,"Spellbound Haven"
popup_chapters_name_episode569,"Fairy Glen"
popup_chapters_name_episode57,"Overboard Observatory"
popup_chapters_name_episode570,"Wilbur’s Village"
popup_chapters_name_episode571,"Nero’s Escape"
popup_chapters_name_episode572,"Haunted Henge"
popup_chapters_name_episode573,"Elder Echoes"
popup_chapters_name_episode574,"Starfire Summit"
popup_chapters_name_episode575,"Bubble Finale"
popup_chapters_name_episode576,"Morgana’s Curse"
popup_chapters_name_episode577,"Fairy Queen’s Blessing"
popup_chapters_name_episode578,"Owl’s Wisdom"
popup_chapters_name_episode579,"Morgana’s Revenge"
popup_chapters_name_episode58,"Iconic Island"
popup_chapters_name_episode580,"Wilbur’s Lair"
popup_chapters_name_episode581,"Nero’s Fireball"
popup_chapters_name_episode582,"Fairy’s Whisper"
popup_chapters_name_episode583,"Morgana’s Labyrinth"
popup_chapters_name_episode584,"Queen’s Crown"
popup_chapters_name_episode585,"Owl’s Prophecy"
popup_chapters_name_episode586,"Wilbur’s Trickery"
popup_chapters_name_episode587,"Nero’s Charm"
popup_chapters_name_episode588,"Fairy Dust"
popup_chapters_name_episode589,"Stella’s Flight"
popup_chapters_name_episode59,"Magical Manor"
popup_chapters_name_episode590,"Wilbur’s Mischief"
popup_chapters_name_episode591,"Morgana’s Shadow"
popup_chapters_name_episode592,"Queen’s Light"
popup_chapters_name_episode593,"Owl’s Secret"
popup_chapters_name_episode594,"Wilbur’s Dream"
popup_chapters_name_episode595,"Stella’s Victory"
popup_chapters_name_episode596,"Morgana’s Dark Magic"
popup_chapters_name_episode597,"Fairy Queen’s Gift"
popup_chapters_name_episode598,"Wilbur’s Secret Spell"
popup_chapters_name_episode599,"Nero’s Fiery Path"
popup_chapters_name_episode6,"Leila's Lair"
popup_chapters_name_episode60,"Musical Mushrooms"
popup_chapters_name_episode600,"Stella’s Final Battle"
popup_chapters_name_episode61,"Cold Cave"
popup_chapters_name_episode62,"Mysterious Monuments"
popup_chapters_name_episode63,"Moonlight Mist"
popup_chapters_name_episode64,"Burn Bridges"
popup_chapters_name_episode65,"Totem Bridges"
popup_chapters_name_episode66,"Muddy Mechanics"
popup_chapters_name_episode67,"Vicious Vines"
popup_chapters_name_episode68,"Cozy Constellation"
popup_chapters_name_episode69,"Chess Corridor"
popup_chapters_name_episode7,"Sentinels Strait"
popup_chapters_name_episode70,"Immersive Islands"
popup_chapters_name_episode71,"Scary Sound"
popup_chapters_name_episode72,"Frozen Fireside"
popup_chapters_name_episode73,"Starry Stairs"
popup_chapters_name_episode74,"Floating Fire"
popup_chapters_name_episode75,"Crystal Cave"
popup_chapters_name_episode76,"Jumping Jokes"
popup_chapters_name_episode77,"Golden Gears"
popup_chapters_name_episode78,"Lilac Lights"
popup_chapters_name_episode79,"Curious Cats"
popup_chapters_name_episode8,"Purr Promenade"
popup_chapters_name_episode80,"Sneering Sea"
popup_chapters_name_episode81,"Feline Family"
popup_chapters_name_episode82,"Snowy Sky"
popup_chapters_name_episode83,"Totem Temple"
popup_chapters_name_episode84,Dragonista
popup_chapters_name_episode85,"Subtle Strength"
popup_chapters_name_episode86,"Jebel Jungle"
popup_chapters_name_episode87,"Shrouded Swamp"
popup_chapters_name_episode88,"Radiant Rocks"
popup_chapters_name_episode89,"Plucky Planetarium"
popup_chapters_name_episode9,"Clay Canyon"
popup_chapters_name_episode90,"Bright Bridges"
popup_chapters_name_episode91,"Tricky Trees"
popup_chapters_name_episode92,"Icy Iron"
popup_chapters_name_episode93,"Pumpkin Passage"
popup_chapters_name_episode94,"Vast Valley"
popup_chapters_name_episode95,"Illuminated Illusions"
popup_chapters_name_episode96,"Lost Landscapes"
popup_chapters_name_episode97,"Crystal Castle"
popup_chapters_name_episode98,"Sharp Shapes"
popup_chapters_name_episode99,"Sky Sculptures"
popup_chapters_name_episode_180,"Quaint Quicksand"
popup_chapters_name_episode_unused1,"Deep Blue Cave"
popup_chapters_name_episode_unused2,"Pastel Prairie"
popup_chapters_title,"Select Chapter"
popup_character_flynn,Flynn
popup_compensation_button,"Get your gift!"
popup_compensation_text,"We've made some magic to vanish the ranks, but keep your star count intact. To celebrate this, we're giving you a gift!"
popup_compensation_title,"New Update!"
popup_customer_care,"Customer Care"
popup_deep_link_text,"You and {0} are now playing together!"
popup_deep_link_text2,"You, {0} and 1 more friend are now playing together!"
popup_deep_link_text3,"You, {0} and {1} more friends are now playing together!"
popup_deep_link_title,Spellbinding!
popup_delayed_purchase_fail_text,"Your purchase of {0} Gold Bars could not be completed. Sorry!"
popup_delayed_purchase_fail_title,"Purchase stopped"
popup_delayed_purchase_success_text,"Your purchase of {0} Gold Bars is now confirmed. Sorry for the delay!"
popup_delayed_purchase_success_title,"Purchase Confirmed!"
popup_demo_text1,"This version of Bubble Witch 3 Saga has been created specifically for demonstration purposes"
popup_demo_text2,"Feature not enabled for this demo"
popup_deselect_all_button,"Deselect all"
popup_egp_button_buy,"Play on for"
popup_egp_endgame_button,Quit
popup_egp_error_text,"Something went wrong, we're very sorry! Your Gold Bars were not used"
popup_egp_error_title,Oops...!
popup_egp_free_label,FREE!
popup_egp_limited_offer_label,"Limited Offer"
popup_egp_lose_everything,"Carry on to keep all of these!"
popup_egp_lose_single_thing,"Carry on to keep this!"
popup_egp_normal_boss_fail,"You didn't defeat Wilbur!"
popup_egp_normal_clearall_fail,"You didn't clear all the bubbles!"
popup_egp_normal_collect_fail,"You didn't release enough owls!"
popup_egp_normal_ghost_fail,"You didn't reach the top!"
popup_egp_normal_morgana_fail,"You didn't defeat Morgana!"
popup_egp_normal_title,"Out of Bubbles!"
popup_egp_soclose_boss_fail,"Wilbur's energy is almost depleted!"
popup_egp_soclose_clearall_fail,"Only {0} bubbles left to clear!"
popup_egp_soclose_clearall_fail_singular,"Only 1 bubble left!"
popup_egp_soclose_collect_fail,"Only {0} more owls to release!"
popup_egp_soclose_collect_fail_singular,"Only 1 owl to release!"
popup_egp_soclose_ghost_fail,"Only {0} more rows to reach the top!"
popup_egp_soclose_ghost_fail_singular,"Only 1 row to reach the top!"
popup_egp_soclose_morgana_fail,"Morgana's energy is almost depleted!"
popup_egp_soclose_title,"So Close!"
popup_egp_special_offer_label,"Special Offer!"
popup_egp_success_title,Bubbles!
popup_endcontent_allstars_body,"Hurray! You beat the current last level and got all the stars!"
popup_endcontent_allstars_title,Wonderful!
popup_endcontent_getstars_body,"You can still win more stars in previous levels. Keep playing!"
popup_endcontent_getstars_button,"Go there!"
popup_endcontent_getstars_title,"Get all stars!"
popup_endcontent_nativesaring_text2,"Wicked! I have reached the current last level of Bubble Witch 3!"
popup_endcontent_nativesharing_text,"Wicked! {0} has reached the current last level of Bubble Witch 3 Saga! "
popup_endcontent_nativesharing_text2,"Wicked! I have reached the current last level and got all the stars!"
popup_endcontent_notify_me,"Notify me when new levels are ready"
popup_endcontent_text,"We're magically crafting new levels! Have you collected all the Stars?"
popup_endcontent_text_v1,"You have beaten the current last level! Share this amazing event and be ready for more levels soon!"
popup_endcontent_text_v2,"You thought this was the end? New levels are waiting for you!"
popup_endcontent_text_v3,"You have done it! You have beaten the current last level of Bubble Witch 3 Saga!"
popup_endcontent_title,"Casting new levels!"
popup_endcontent_title_v2,"New levels available!"
popup_endcontent_title_v3,Amazing!
popup_error_compensation,"Uh-oh - looks like our spell didn't work in the last event! Don't worry, we’ve conjured up a magical gift for you, so you can try again! Enjoy!"
popup_error_no_connection_title,"No connection!"
popup_etl_nativesharing_subject,"Wicked! {0} has a new highscore! "
popup_etl_nativesharing_text,"I got {0} points on level {1}! Can you beat me? #BubbleWitch3"
popup_etl_no_highscore,Score
popup_etl_title_1,"New Highscore!"
popup_etl_title_2,Leaderboard
popup_find_friends_button,"Find Friends"
popup_flame_refill,"1 flame refilled!"
popup_friend_passed_button,Challenge
popup_friend_passed_nativesharing_text,"I have passed you! Try to take the lead again!"
popup_friend_passed_text_v1,"You have passed {0}!"
popup_friend_passed_text_v2,"You have passed {0} and 1 more friend!"
popup_friend_passed_text_v3,"You have passed {0} and {1} more friends!"
popup_friend_passed_title,"In the lead!"
popup_general_button_close,Close
popup_general_button_connect,Connect
popup_general_button_continue,Continue
popup_general_button_disconnect,Disconnect
popup_general_button_next,Next
popup_general_button_no,No
popup_general_button_play,Play
popup_general_button_retry,Retry
popup_general_button_send_lives,"Send Lives"
popup_general_button_yes,Yes
popup_goldentournament_finalprize,"Golden Final Prize"
popup_goldentournament_mainbody,"Compete in this 3-round tournament for a chance to enter the Golden Final and win the biggest ever Gold Bar prize!"
popup_goldentournament_round1,"Round 1"
popup_goldentournament_round2,"Round 2"
popup_goldentournament_title,"Golden Tournament"
popup_goldentournament_top3,"Top 3"
popup_google_promo_code_text,"Thank you for using Google promo codes!"
popup_hard_level,Hard
popup_hard_level_v2,"Hard Level"
popup_inbox_autosend,"Always send"
popup_inbox_norequests_text,"No fellow witches need lives now, check back later!"
popup_inbox_sendlives_button,"Send to all"
popup_inbox_text,"There are {0} fellow witches that need a life!"
popup_inbox_text_singular,"There is 1 fellow witch that needs a life!"
popup_inbox_title,"Witch Mail"
popup_inbox_tutorial,"Hi, I'm Flynn! I'll take care of delivering help between you and your friends!"
popup_incentivize_invite_receive_text,"{0} has sent you a gift!"
popup_incentivize_invite_receive_title,"A gift for you!"
popup_incentivize_invite_send_text,"Say thank you to your friends with a gift!"
popup_incentivize_invite_send_title,"Send a gift!"
popup_incentivize_invite_text1,"Invite {0} friends to the game and you will all get amazing gifts!"
popup_incentivize_invite_text2,"Here is a gift thanks to your friends!"
popup_incentivize_rate,"Thank you for sharing your opinion with us!"
popup_incentivize_reward_text1,"Thank you for joining Bubble Witch 3 Saga!"
popup_incentivize_reward_title,"Here is your gift!"
popup_incentivize_share,"Thank you for sharing the game with your friends!"
popup_incentivized_update,"You thought this was the end? Get more levels and a special reward!"
popup_incentivized_update2,"Thank you for updating the game!"
popup_invite_all_invited,"All your friends have been invited, come back later!"
popup_invite_button,Invite
popup_invite_text,"Friends will always help you!"
popup_invite_text2,"Everything's better with friends!"
popup_invite_title,"Invite friends"
popup_life_refill,"1 life refilled!"
popup_limited_offer_title,"Unlimited Lives Offer!"
popup_lives_acceptfriends_button,Accept
popup_lives_button_ask_friends,"Ask Friends"
popup_lives_button_buy,"Refill Lives"
popup_lives_envelope_tutorial_text,"An envelope will appear every time your friends need help."
popup_lives_fromfriends_title,"Accept Lives"
popup_lives_generic_title,Lives
popup_lives_help_arrived,"Help is here!"
popup_lives_help_coming,"Help is on the way!"
popup_lives_info,"Accept lives and send back"
popup_lives_nolives_title,"Out of Lives!"
popup_lives_recharge,"Recharge in "
popup_lives_refill_fail_text,"We're very sorry, your lives could not be refilled. Please try again in a few minutes!"
popup_lives_refill_fail_title,Oops...!
popup_lives_refill_success_title,"Lives refilled to the MAX!"
popup_lives_unlimited,"Unlimited Lives"
popup_lives_unlimited_time_left,"Time left:"
popup_magic_hat1,"This 1st Magic Hat multiplies your score!"
popup_magic_hat2,"This 2nd Magic Hat releases a fairy every 5 moves!"
popup_magic_hat3,"This 3rd Magic Hat gives you a super powerful spell!"
popup_magic_hat_all,"There are 3 different hats - try to catch them all!"
popup_magic_link_share,"Open this magic link and we will become friends in Bubble Witch 3 Saga!:"
popup_magic_link_text,"Now others can add you as a Bubble Friend by clicking on your magic link! Share it!"
popup_magic_link_title,"Magic Link"
popup_multi_invite,"Choose friends from:"
popup_nativesharing_share_button,"Share the Game!"
popup_nativesharing_shared_subject,"Bring your best spells to this all new game..."
popup_nativesharing_shared_text,"Come to our magic world and ready your best spells! Join Bubble Witch 3 Saga! #BubbleWitch3"
popup_nativesharing_text,"Invite your friends! Tell them to ready their best spells and join Bubble Witch 3 Saga!"
popup_nativesharing_title,"Wands unite!"
popup_nativesharing_tot_text,"Wicked! I have helped the Tricksies in Bubble Witch 3 Saga!"
popup_nickname_enter,"Enter Name"
popup_nickname_text,"Set your nickname to receive lives and help from other players."
popup_nickname_title,"Choose a Nickname!"
popup_not_available,Unavailable
popup_notification_setup_enable,Enabled
popup_notification_setup_text,"Receive notifications on my device about new adventures, lives recharged and other relevant events"
popup_notification_setup_title,Notifications
popup_notify_button,Notify
popup_notify_me_lives_arrive,"Notify me when lives arrive"
popup_notify_me_lives_full,"Notify me when lives are full"
popup_owl_hint,"When you see this owl it means your friends need your help. Tap on it to help them!"
popup_play_together_text,"It looks like {0} has invited you to play! Save your progress now and start playing together!"
popup_play_together_title,"Play Together!"
popup_playmore_text,"You can still play Treasure Cave and win amazing prizes!"
popup_playmore_text2,"Remember! You can keep playing while Leila brings more Magic Flames!"
popup_playmore_text5,"You can still play Cauldron Classic and win amazing prizes!"
popup_playmore_text_10,"You can still play Lucy's Discovery and be the first to win exciting new spells!"
popup_playmore_title,"Continue Playing!"
popup_privacy_policy,"Privacy Policy"
popup_profile_button,Profile
popup_quit_game_button_no,No
popup_quit_game_button_yes,Yes
popup_quit_game_message,"Do you want to exit the game?"
popup_quit_game_title,"Confirm Quit"
popup_quit_level_button_quit,Quit
popup_quit_level_message1,"Do you want to quit this level?"
popup_quit_level_message2,"You will lose a life."
popup_quit_level_text,"Do you want to quit this level?
You will lose a life."
popup_quit_level_title,Quit?
popup_rateflow_introduction_text,"Are you enjoying playing Bubble Witch 3 Saga?"
popup_rateflow_introduction_title,"Having Fun?"
popup_rateflow_rate_dontask_checkbox,"Don't ask again"
popup_rateflow_rate_text,"Tell us how much you like the game, and we'll keep this magical world spinning!"
popup_rateflow_rate_title,"Have your say!"
popup_rateflow_sorry_text,"Would you like to contact Customer Care? They'll help you with any issue!"
popup_rateflow_sorry_title,Sorry!
popup_rateflow_thank_title,"Thank you!"
popup_requests_checkbox,"Auto send next time"
popup_requests_text,"Sending lives to your friends!"
popup_requests_text_1,"{0} is asking for a life!"
popup_requests_text_2,"{0} and 1 more friend are asking for lives!"
popup_requests_text_3,"{0} and {1} more friends are asking for lives!"
popup_requests_text_4,"Sending a life to {0}!"
popup_requests_text_5,"Sending lives to {0} and 1 more friend!"
popup_requests_text_6,"Sending lives to {0} and {1} more friends!"
popup_requests_title,"Friend Requests"
popup_retry_fail_title,"Level Failed!"
popup_save_progress_text,"Continue playing from your current level no matter what happens to your device."
popup_save_progress_text_2,"Save your Gold Bars and progress no matter what happens to your device."
popup_save_progress_text_3,"You will be able to continue your adventure from any device and win {0} Gold Bars!"
popup_save_progress_title,"Save your progress!"
popup_select_all_button,"Select All"
popup_send_button,Send
popup_settings_button_customer_support,"Customer 
Care"
popup_settings_button_disconnect,Disconnect
popup_settings_button_faq,F.A.Q.
popup_settings_button_main_menu,"Main Menu"
popup_settings_button_music_off,"Music OFF"
popup_settings_button_music_on,"Music ON"
popup_settings_button_privacy_policy,"Privacy 
Policy"
popup_settings_button_service_conditions,"Terms of 
Service"
popup_settings_button_sound_off,"Sound OFF"
popup_settings_button_sound_on,"Sound ON"
popup_settings_quit_button,"Quit level"
popup_social_invite,"Invite your friends to play!"
popup_socialbingo_expiration,"Time to collect flowers is up. Join a new team!"
popup_socialbingo_hurryup,"Collect 4 flowers and get sweet prizes before the timer runs out!"
popup_socialbingo_join,"Let's play together! Join a team to wake up the Wise Tree!"
popup_socialbingo_looking,"Looking for a team! Come back later."
popup_socialbingo_new,"New board!"
popup_socialbingo_noreward,"Your team collected 4 flowers, but you didn't participate. Join another team to win rewards!"
popup_socialbingo_quest_booster,"Use any spell {0} times."
popup_socialbingo_quest_boostersingular,"Use any spell 1 time."
popup_socialbingo_quest_bounce,"Do {0} bounces on walls"
popup_socialbingo_quest_ghost,"Bring the ghost {0} lines up"
popup_socialbingo_quest_limit,"You can only collect 2 flowers a day!"
popup_socialbingo_quest_orb,"Destroy {0} bubbles of any color with the Orb"
popup_socialbingo_quest_owl,"Save {0} owls"
popup_socialbingo_task,Task:
popup_socialbingo_task_taken,"Your teammate has already collected that flower!"
popup_socialbingo_title,"Wake up the tree"
popup_socialbingo_tuto0,"Let's wake up the Wise Tree!"
popup_socialbingo_tuto1,"This is your team. Work together to win prizes!"
popup_socialbingo_tuto2,"If your team collects 4 different flowers, all who helped get prizes!"
popup_socialbingo_tuto3,"Choose a tile to finish a task and collect one of the flowers!"
popup_special_level_text,"You've unlocked the ability to create special bubbles! Play a special level to try it out."
popup_special_level_title,"Special Level"
popup_spinner_waiting_text,"Magic in progress..."
popup_stardust,"Star Dust"
popup_start_level_highscores_title,Highscores
popup_start_level_mode_boss,"Defeat Wilbur!"
popup_start_level_mode_clear,"Clear All Bubbles!"
popup_start_level_mode_collect,"Release the Owls!"
popup_start_level_mode_defeat_morgana,"Defeat Morgana!"
popup_start_level_mode_ghost,"Lead the Ghost Upwards!"
popup_start_level_number_title,"Level {0}"
popup_super_hard1,"Super Hard"
popup_super_hard2,"Super Hard Level"
popup_swipe_celebrate,"You Won!"
popup_swipe_fail,"Level Failed!"
popup_swipe_goal_title,Goal
popup_swipe_mode_boss,"Release Fairies to Defeat Wilbur!"
popup_swipe_mode_boss_title,"Defeat Wilbur!"
popup_swipe_mode_clear_all,"Clear All the Bubbles!"
popup_swipe_mode_clear_all_title,"Clear All!"
popup_swipe_mode_collect,"Match the Owls to Rescue them!"
popup_swipe_mode_collect_title,"Release the Owls!"
popup_swipe_mode_defeat_morgana,"Burst bubbles around Morgana!"
popup_swipe_mode_defeat_morgana_title,"Defeat Morgana!"
popup_swipe_mode_ghost,"Lead the Ghost Upwards!"
popup_swipe_mode_ghost_title,"Help the Ghost!"
popup_swipe_win,"Level Complete!"
popup_terms_of_service,"Terms of Service"
popup_timer_full_day,Day
popup_timer_full_days,Days
popup_update_button,Update
popup_upload_button,Upload
popup_upload_text,"You can now change your profile picture! It's time to be yourself!"
popup_upload_title,"Profile Picture"
popup_video_help_button,"Watch Video"
popup_video_help_title,"Learn how to beat this level"
popup_visit_button,Visit
popups_crm_magic_channel_setting_button,"Magic Channel"
popups_timer_days,{0}d
popups_timer_hours,{0}h
popups_timer_minutes,{0}m
reward_moves_left_keep_playing,"Keep Playing"
reward_moves_left_message,"Bubbles {0}/{1}"
reward_moves_left_name,"Bubble Bounty"
treasure_gob.chest_open,Open
treasure_gob.closure_text,"You now have the key to the Mystery Chest. Bye!"
treasure_gob.feature_name,"Treasure Hunt"
treasure_gob.pn.hurry,"Hurry up! I will leave with the Mystery Key in {0}!"
treasure_gob.pn.hurry_2,"Hurry up! I will leave with the Mystery Key in {0}h {1}m!"
treasure_gob.pn.hurry_3,"Hurry up! I will leave with the Mystery Key soon!
Remaining time: {0}h {1}m"
treasure_gob.popup.reward,"You caught me! Here is the Mystery Key."
treasure_gob.popup_chest_found,"You got a Mystery Chest"
treasure_gob.popup_expiredkey,"You didn't catch me! I'm taking the Mystery Key away for some time."
treasure_gob.popup_key_needed,"Find me to get the Mystery Key!"
